"id","appID","timestamp","status","user_id","lite"
"1","1","2017-07-10 12:49:28.524+00","t","3","f"
"2","2","2017-07-13 10:31:35.926+00","t","3","f"
"3","3","2017-07-18 10:14:05.928+00","t","3","f"
"4","1","2017-07-18 14:08:45.497+00","t","4","f"
"5","2","2017-07-18 14:11:35.544+00","f","4","f"
"6","3","2017-07-18 14:11:38.103+00","t","4","f"
"7","4","2017-07-18 14:15:32.342+00","f","4","f"
"8","5","2017-07-18 14:16:12.264+00","t","4","f"
"9","6","2017-07-18 14:16:18.721+00","f","4","f"
"10","1","2017-07-21 14:09:06.993+00","t","5","f"
"11","2","2017-07-21 14:17:27.146+00","f","5","f"
"12","3","2017-07-21 14:17:27.976+00","t","5","f"
"13","4","2017-07-21 14:27:10.254+00","f","5","f"
"14","5","2017-07-21 14:27:45.01+00","t","5","f"
"15","6","2017-07-23 14:24:18.108+00","f","5","f"
"16","7","2017-07-23 14:26:35.744+00","t","5","f"
"17","8","2017-07-23 16:25:28.416+00","f","5","f"
"18","9","2017-07-23 16:25:29.255+00","t","5","f"
"19","10","2017-07-23 17:23:38.663+00","f","5","f"
"20","11","2017-07-23 17:27:43.727+00","t","5","f"
"21","12","2017-07-23 17:32:50.772+00","f","5","f"
"22","13","2017-07-23 17:33:25.858+00","t","5","f"
"23","14","2017-07-23 17:34:13.795+00","f","5","f"
"24","15","2017-07-23 17:34:15.25+00","t","5","f"
"25","16","2017-07-23 17:58:34.087+00","f","5","f"
"26","17","2017-07-23 17:58:35.332+00","t","5","f"
"27","1","2017-07-23 17:58:39.165+00","t","4","f"
"28","18","2017-07-23 18:02:45.23+00","f","5","f"
"29","19","2017-07-23 18:02:46.981+00","t","5","f"
"30","2","2017-07-23 18:02:46.959+00","f","4","f"
"31","3","2017-07-23 18:02:50.885+00","t","4","f"
"32","20","2017-07-23 18:05:48.15+00","f","5","f"
"33","21","2017-07-23 18:06:20.722+00","t","5","f"
"34","22","2017-07-23 18:06:37.809+00","f","5","f"
"35","23","2017-07-23 18:06:38.535+00","t","5","f"
"36","24","2017-07-23 18:07:19.61+00","f","5","f"
"37","25","2017-07-23 18:07:20.995+00","t","5","f"
"38","26","2017-07-23 18:12:11.282+00","f","5","f"
"39","27","2017-07-23 18:12:14.147+00","t","5","f"
"40","4","2017-07-23 18:12:14.186+00","f","4","f"
"41","5","2017-07-23 18:12:17.092+00","t","4","f"
"42","6","2017-07-23 18:19:44.511+00","f","4","f"
"43","28","2017-07-23 18:19:41.533+00","f","5","f"
"44","29","2017-07-23 18:20:58.446+00","t","5","f"
"45","7","2017-07-23 18:21:01.383+00","t","4","f"
"46","30","2017-07-23 18:53:17.257+00","f","5","f"
"47","31","2017-07-24 13:12:10.603+00","t","5","f"
"48","32","2017-07-24 13:19:30.804+00","f","5","f"
"49","33","2017-07-24 13:19:39.112+00","t","5","f"
"50","34","2017-07-24 13:19:40.116+00","f","5","f"
"51","35","2017-07-24 13:19:45.798+00","t","5","f"
"52","36","2017-07-24 13:30:35.984+00","f","5","f"
"53","37","2017-07-24 13:30:38.383+00","t","5","f"
"54","38","2017-07-24 13:33:06.322+00","f","5","f"
"55","39","2017-07-24 13:33:06.972+00","t","5","f"
"56","40","2017-07-24 13:41:18.532+00","f","5","f"
"57","41","2017-07-24 13:41:19.587+00","t","5","f"
"58","42","2017-07-24 14:28:13.491+00","f","5","f"
"59","43","2017-07-24 14:28:14.708+00","t","5","f"
"60","44","2017-07-24 15:03:00.716+00","f","5","f"
"61","45","2017-07-24 15:03:04.206+00","t","5","f"
"62","46","2017-07-24 17:34:16.953+00","f","5","f"
"63","47","2017-07-24 17:34:17.503+00","t","5","f"
"64","48","2017-07-24 17:34:22.554+00","f","5","f"
"65","1","2017-07-25 10:18:47.511+00","t","3","f"
"66","49","2017-07-25 10:39:06.841+00","t","5","f"
"67","50","2017-07-25 10:39:08.444+00","f","5","f"
"68","51","2017-07-25 10:44:10.071+00","t","5","f"
"69","8","2017-07-25 10:44:10.779+00","t","4","f"
"70","52","2017-07-25 10:48:30.753+00","f","5","f"
"71","9","2017-07-25 10:48:59.397+00","f","4","f"
"72","53","2017-07-25 10:51:24.501+00","t","5","f"
"73","10","2017-07-25 10:51:25.25+00","t","4","f"
"74","54","2017-07-25 10:56:09.684+00","f","5","f"
"75","55","2017-07-25 10:56:10.841+00","t","5","f"
"76","11","2017-07-25 10:56:10.37+00","f","4","f"
"77","12","2017-07-25 10:56:11.552+00","t","4","f"
"78","56","2017-07-25 10:58:26.54+00","f","5","f"
"79","13","2017-07-25 10:58:27.265+00","f","4","f"
"80","14","2017-07-25 10:58:28.528+00","t","4","f"
"81","57","2017-07-25 10:58:27.807+00","t","5","f"
"82","58","2017-07-25 11:06:12.979+00","f","5","f"
"83","59","2017-07-25 11:06:14.661+00","t","5","f"
"84","15","2017-07-25 11:06:13.723+00","f","4","f"
"85","16","2017-07-25 11:06:16.01+00","t","4","f"
"86","60","2017-07-25 11:08:46.116+00","f","5","f"
"87","17","2017-07-25 11:08:46.785+00","f","4","f"
"88","61","2017-07-25 11:09:23.202+00","t","5","f"
"89","18","2017-07-25 11:09:23.938+00","t","4","f"
"90","62","2017-07-25 11:54:03.424+00","t","5","f"
"91","63","2017-07-27 12:17:48.131+00","t","5","f"
"92","64","2017-07-27 13:03:30.466+00","f","5","f"
"93","65","2017-07-27 13:12:39.599+00","t","5","f"
"94","66","2017-07-27 13:56:17.278+00","f","5","f"
"95","67","2017-07-27 13:56:25.652+00","t","5","f"
"96","68","2017-07-27 18:28:56.925+00","f","5","f"
"97","1","2017-08-02 09:09:35.317+00","t","3","f"
"98","1","2017-08-02 10:20:53.384+00","t","3","f"
"99","1","2017-08-02 15:41:41.845+00","t","3","f"
"100","1","2017-08-02 16:26:21.472+00","t","3","f"
"101","2","2017-08-02 16:28:53.946+00","f","3","f"
"102","3","2017-08-02 16:28:55.167+00","t","3","f"
"103","4","2017-08-02 16:32:01.725+00","f","3","f"
"104","5","2017-08-02 16:32:04.08+00","t","3","f"
"105","6","2017-08-02 16:32:48.792+00","f","3","f"
"106","7","2017-08-02 16:32:49.726+00","t","3","f"
"107","8","2017-08-02 16:34:21.036+00","f","3","f"
"108","9","2017-08-02 16:36:39.947+00","t","3","f"
"109","10","2017-08-02 16:47:28.084+00","f","3","f"
"110","11","2017-08-02 16:47:29.339+00","t","3","f"
"111","12","2017-08-02 16:48:01.491+00","f","3","f"
"112","13","2017-08-02 16:48:03.571+00","t","3","f"
"113","14","2017-08-02 16:49:00.399+00","f","3","f"
"114","15","2017-08-02 16:49:01.53+00","t","3","f"
"115","16","2017-08-02 16:49:03.038+00","f","3","f"
"116","17","2017-08-02 16:49:03.922+00","t","3","f"
"117","18","2017-08-02 16:50:25.577+00","f","3","f"
"118","19","2017-08-02 16:50:26.475+00","t","3","f"
"119","20","2017-08-02 16:50:44.845+00","f","3","f"
"120","21","2017-08-02 16:50:46.435+00","t","3","f"
"121","22","2017-08-02 16:50:59.197+00","f","3","f"
"122","23","2017-08-02 16:51:15.548+00","t","3","f"
"123","24","2017-08-02 16:55:15.043+00","f","3","f"
"124","25","2017-08-02 16:56:09.699+00","t","3","f"
"125","26","2017-08-02 17:07:29.571+00","f","3","f"
"126","27","2017-08-02 17:07:31.866+00","t","3","f"
"127","28","2017-08-02 17:11:54.246+00","f","3","f"
"128","29","2017-08-02 17:11:55.459+00","t","3","f"
"129","30","2017-08-02 17:11:59.339+00","f","3","f"
"130","31","2017-08-02 17:12:00.298+00","t","3","f"
"131","32","2017-08-02 17:12:01.912+00","f","3","f"
"132","33","2017-08-02 17:12:07.124+00","t","3","f"
"133","34","2017-08-02 17:12:10.104+00","f","3","f"
"134","35","2017-08-02 17:12:18.931+00","t","3","f"
"135","36","2017-08-02 17:12:49.962+00","f","3","f"
"136","37","2017-08-02 17:14:20.879+00","t","3","f"
"137","38","2017-08-02 17:14:59.237+00","f","3","f"
"138","39","2017-08-02 17:15:00.571+00","t","3","f"
"139","40","2017-08-02 17:26:37.067+00","f","3","f"
"140","41","2017-08-02 17:26:41.627+00","t","3","f"
"141","42","2017-08-02 17:27:50.258+00","f","3","f"
"142","43","2017-08-02 17:28:14.453+00","t","3","f"
"143","44","2017-08-02 17:28:20.581+00","f","3","f"
"144","45","2017-08-02 17:28:23.08+00","t","3","f"
"145","46","2017-08-02 17:29:46.753+00","f","3","f"
"146","47","2017-08-02 17:31:38.932+00","t","3","f"
"147","48","2017-08-02 17:36:53.115+00","f","3","f"
"148","49","2017-08-02 17:36:55.096+00","t","3","f"
"149","50","2017-08-02 17:37:43.28+00","f","3","f"
"150","51","2017-08-02 17:47:07.531+00","t","3","f"
"151","52","2017-08-02 17:47:15.627+00","f","3","f"
"152","53","2017-08-02 17:47:39.005+00","t","3","f"
"153","54","2017-08-02 18:16:14.102+00","f","3","f"
"154","1","2017-08-11 12:06:43.146+00","t","3","f"
"155","2","2017-08-11 17:39:26.374+00","f","3","f"
"156","3","2017-08-11 17:39:31.003+00","t","3","f"
"157","4","2017-08-11 17:39:40.793+00","f","3","f"
"158","5","2017-08-11 17:39:42.576+00","t","3","f"
"159","6","2017-08-11 17:40:57.109+00","f","3","f"
"160","7","2017-08-11 17:41:00.899+00","t","3","f"
"161","1","2017-08-14 10:29:17.701+00","t","3","f"
"162","2","2017-08-14 10:29:21.692+00","f","3","f"
"163","3","2017-08-14 12:08:42.018+00","t","3","f"
"164","4","2017-08-14 12:08:49.042+00","f","3","f"
"165","5","2017-08-14 15:07:18.882+00","t","3","f"
"166","1","2017-08-17 11:12:17.298+00","t","3","f"
"167","1","2017-08-18 13:22:43.257+00","t","6","f"
"168","1","2017-08-18 13:22:42.395+00","t","4","f"
"169","2","2017-08-18 13:23:04.607+00","f","4","f"
"170","3","2017-08-18 13:23:10.881+00","t","4","f"
"171","4","2017-08-18 13:23:12.995+00","f","4","f"
"172","5","2017-08-18 13:23:15.856+00","t","4","f"
"173","2","2017-08-18 13:23:26.729+00","f","6","f"
"174","3","2017-08-18 13:23:28.422+00","t","6","f"
"175","1","2017-08-18 14:23:35.967+00","t","4","f"
"176","2","2017-08-18 14:47:15.124+00","f","4","f"
"177","1","2017-08-18 15:04:09.297+00","t","6","f"
"178","3","2017-08-18 15:05:58.114+00","t","4","f"
"179","2","2017-08-18 15:14:46.188+00","f","6","f"
"180","3","2017-08-18 15:14:47.662+00","t","6","f"
"181","4","2017-08-18 15:19:52.177+00","f","6","f"
"182","5","2017-08-18 15:19:54.002+00","t","6","f"
"183","1","2017-08-18 15:39:55.884+00","t","8","f"
"184","1","2017-08-18 15:18:20.589+00","t","7","f"
"185","2","2017-08-18 15:19:58.343+00","f","7","f"
"186","3","2017-08-18 15:20:00.123+00","t","7","f"
"187","1","2017-08-18 15:18:20.589+00","t","7","f"
"188","2","2017-08-18 15:19:58.343+00","f","7","f"
"189","3","2017-08-18 15:20:00.123+00","t","7","f"
"190","2","2017-08-18 17:11:20.123+00","f","8","f"
"191","3","2017-08-18 17:11:21.536+00","t","8","f"
"192","1","2017-08-18 17:50:26.15+00","t","10","f"
"193","1","2017-08-18 17:50:52.836+00","t","9","f"
"194","2","2017-08-18 22:21:20.778+00","f","9","f"
"195","3","2017-08-19 18:24:01.202+00","f","9","f"
"196","4","2017-08-19 18:25:06.053+00","f","9","f"
"197","5","2017-08-19 18:25:49.872+00","t","9","f"
"198","1","2017-08-19 18:31:00.41+00","t","9","f"
"199","2","2017-08-19 19:03:24.726+00","f","9","f"
"200","3","2017-08-19 19:03:29.949+00","f","9","f"
"201","4","2017-08-19 19:27:15.602+00","t","9","f"
"202","5","2017-08-20 10:12:10.496+00","t","9","f"
"203","6","2017-08-20 10:20:32.26+00","f","9","f"
"204","7","2017-08-20 10:21:26.784+00","t","9","f"
"205","1","2017-08-20 11:13:12.248+00","t","13","f"
"206","2","2017-08-20 11:22:48.476+00","f","13","f"
"207","3","2017-08-20 11:22:50.579+00","t","13","f"
"208","4","2017-08-20 11:31:02.073+00","f","13","f"
"209","5","2017-08-20 11:31:03.379+00","t","13","f"
"210","1","2017-08-21 09:49:26.257+00","t","13","f"
"211","2","2017-08-21 09:54:17.245+00","f","13","f"
"212","3","2017-08-21 09:54:26.067+00","f","13","f"
"213","4","2017-08-21 09:54:27.098+00","t","13","f"
"214","5","2017-08-21 09:54:32.806+00","f","13","f"
"215","6","2017-08-21 09:54:36.8+00","f","13","f"
"216","7","2017-08-21 09:59:16.459+00","t","13","f"
"217","2","2017-08-21 10:13:04.337+00","t","3","f"
"218","3","2017-08-21 10:13:18.073+00","t","3","f"
"219","4","2017-08-21 10:13:19.295+00","f","3","f"
"220","5","2017-08-21 10:16:21.545+00","t","3","f"
"221","6","2017-08-21 10:25:19.988+00","t","3","f"
"222","7","2017-08-21 10:29:05.976+00","t","3","f"
"223","8","2017-08-21 10:29:10.411+00","f","3","f"
"224","1","2017-08-21 11:49:02.787+00","t","3","f"
"225","1","2017-08-21 12:04:34.014+00","t","14","f"
"226","1","2017-08-21 12:59:59.677+00","t","15","f"
"227","2","2017-08-21 13:06:32.752+00","f","15","f"
"228","3","2017-08-21 13:06:36.68+00","t","15","f"
"229","1","2017-08-21 13:49:19.04+00","t","16","f"
"230","1","2017-08-21 14:32:24.098+00","t","15","f"
"231","2","2017-08-21 14:42:09.625+00","f","3","f"
"232","1","2017-08-22 13:01:06.228+00","t","3","f"
"233","2","2017-08-22 13:05:54.736+00","f","3","f"
"234","3","2017-08-22 13:08:21.247+00","t","3","f"
"235","4","2017-08-22 13:13:27.495+00","f","3","f"
"236","5","2017-08-22 13:13:28.785+00","t","3","f"
"237","6","2017-08-22 13:13:29.835+00","f","3","f"
"238","7","2017-08-22 13:13:54.409+00","f","3","f"
"239","8","2017-08-22 13:14:05.958+00","f","3","f"
"240","9","2017-08-22 13:14:43.673+00","f","3","f"
"241","10","2017-08-22 13:14:45.098+00","t","3","f"
"242","11","2017-08-22 13:22:31.557+00","f","3","f"
"243","12","2017-08-22 13:22:52.249+00","f","3","f"
"244","13","2017-08-22 13:23:16.315+00","t","3","f"
"245","14","2017-08-22 13:23:20.587+00","f","3","f"
"246","15","2017-08-22 13:23:59.313+00","t","3","f"
"247","16","2017-08-22 13:24:02.091+00","f","3","f"
"248","17","2017-08-22 13:25:25.088+00","t","3","f"
"249","18","2017-08-22 13:25:26.756+00","f","3","f"
"250","19","2017-08-22 13:25:29.675+00","t","3","f"
"251","20","2017-08-22 13:28:40.787+00","f","3","f"
"252","21","2017-08-22 13:38:52.464+00","t","3","f"
"253","22","2017-08-22 13:38:53.879+00","f","3","f"
"254","23","2017-08-22 13:44:03.714+00","t","3","f"
"255","24","2017-08-22 13:44:04.898+00","f","3","f"
"256","25","2017-08-22 13:44:08.394+00","t","3","f"
"257","26","2017-08-22 13:44:12.333+00","f","3","f"
"258","27","2017-08-22 13:47:40.085+00","t","3","f"
"259","2","2017-08-23 19:35:00.103+00","f","16","f"
"260","3","2017-08-23 19:35:03.193+00","f","16","f"
"261","1","2017-08-23 19:37:17.087+00","t","9","f"
"262","2","2017-08-23 19:37:18.573+00","f","9","f"
"263","3","2017-08-23 19:37:23.564+00","f","9","f"
"264","4","2017-08-23 19:38:44.479+00","t","9","f"
"265","1","2017-08-24 09:41:18.845+00","t","17","f"
"266","2","2017-08-24 09:41:58.984+00","f","17","f"
"267","3","2017-08-24 09:42:28.622+00","f","17","f"
"268","1","2017-08-24 10:10:11.323+00","t","9","f"
"269","2","2017-08-24 10:10:20.66+00","f","9","f"
"270","3","2017-08-24 10:10:21.606+00","t","9","f"
"271","4","2017-08-24 10:10:24.081+00","f","9","f"
"272","1","2017-08-29 11:13:08.907+00","t","18","f"
"273","2","2017-08-29 11:14:13.647+00","t","18","f"
"274","3","2017-08-29 11:14:15.893+00","f","18","f"
"275","4","2017-08-29 11:14:18.454+00","t","18","f"
"276","5","2017-08-29 11:17:33.441+00","t","18","f"
"277","6","2017-08-29 12:59:38.088+00","t","18","f"
"278","7","2017-08-29 13:35:10.817+00","t","18","f"
"279","1","2017-09-04 15:10:10.556+00","t","19","f"
"280","2","2017-09-04 15:10:13.412+00","f","19","f"
"281","3","2017-09-04 15:10:14.366+00","t","19","f"
"282","1","2017-09-06 09:04:29.39+00","t","18","f"
"283","2","2017-09-06 09:04:47.433+00","t","18","f"
"284","3","2017-09-06 09:04:55.511+00","f","18","f"
"285","4","2017-09-06 09:04:56.679+00","t","18","f"
"286","5","2017-09-06 09:05:19.096+00","t","18","f"
"287","6","2017-09-06 09:05:34.123+00","t","18","f"
"288","4","2017-09-06 11:19:37.881+00","t","19","f"
"289","7","2017-09-06 09:21:04.49+00","t","18","f"
"290","8","2017-09-07 13:28:37.438+00","t","18","f"
"291","5","2017-09-13 09:56:25.638+00","t","19","f"
"292","1","2017-09-21 10:39:23.219+00","t","4","f"
"293","1","2017-09-21 11:15:56.78+00","t","4","f"
"294","1","2017-09-20 09:10:56.192+00","t","4","f"
"295","2","2017-09-21 11:42:31.357+00","t","4","f"
"296","3","2017-09-21 11:44:23.129+00","f","4","f"
"297","4","2017-09-21 11:44:24.56+00","t","4","f"
"298","5","2017-09-21 11:48:19.252+00","f","4","f"
"299","6","2017-09-21 11:48:22.857+00","t","4","f"
"300","7","2017-09-21 11:48:29.778+00","f","4","f"
"301","8","2017-09-21 11:49:31.039+00","t","4","f"
"302","9","2017-09-21 11:51:51.724+00","f","4","f"
"303","1","2017-09-21 12:53:12.159+00","t","3","f"
"304","2","2017-09-21 13:08:37.568+00","f","3","f"
"305","3","2017-09-21 13:13:50.028+00","t","3","f"
"306","4","2017-09-21 14:25:56.001+00","f","3","f"
"307","5","2017-09-21 15:09:27.035+00","t","3","f"
"308","6","2017-09-21 17:28:49.488+00","f","3","f"
"309","1","2017-09-21 19:32:12.62+00","t","4","f"
"310","2","2017-09-21 21:35:18.763+00","f","4","f"
"311","1","2017-09-21 21:37:03.305+00","t","4","f"
"312","2","2017-09-21 21:39:22.828+00","f","4","f"
"313","3","2017-09-21 21:39:24.075+00","t","4","f"
"314","4","2017-09-21 21:40:01.393+00","f","4","f"
"315","5","2017-09-21 21:40:07.511+00","t","4","f"
"316","1","2017-09-22 09:14:15.089+00","t","4","f"
"317","2","2017-09-22 11:11:26.191+00","f","4","f"
"318","3","2017-09-22 11:11:27.788+00","t","4","f"
"319","4","2017-09-22 14:44:25.71+00","f","4","f"
"320","5","2017-09-22 14:44:26.889+00","t","4","f"
"321","6","2017-09-25 10:34:06.967+00","t","4","f"
"322","7","2017-09-25 10:48:54.041+00","f","4","f"
"323","8","2017-09-25 10:49:14.265+00","t","4","f"
"324","9","2017-09-25 11:56:22.992+00","f","4","f"
"325","10","2017-09-25 13:29:34.132+00","t","4","f"
"326","11","2017-09-25 13:29:39.137+00","f","4","f"
"327","12","2017-09-25 19:41:05.55+00","t","4","f"
"328","13","2017-09-25 19:41:16.624+00","f","4","f"
"329","14","2017-09-25 19:41:20.115+00","t","4","f"
"330","1","2017-09-26 08:26:22.645+00","t","3","f"
"331","1","2017-09-26 19:58:10.868+00","t","4","f"
"332","2","2017-09-26 20:02:21.685+00","f","4","f"
"333","3","2017-09-26 20:02:24.325+00","t","4","f"
"334","4","2017-09-26 20:02:27.769+00","f","4","f"
"335","5","2017-09-26 20:04:39.154+00","t","4","f"
"336","6","2017-09-26 23:02:14.67+00","t","4","f"
"337","7","2017-09-26 23:02:41.06+00","f","4","f"
"338","8","2017-09-26 23:23:30.609+00","t","4","f"
"339","9","2017-09-27 00:25:01.1+00","f","4","f"
"340","10","2017-09-27 00:27:45.876+00","t","4","f"
"341","10","2017-09-27 00:27:45.876+00","t","4","f"
"342","2","2017-09-26 14:44:33.067+00","f","3","f"
"343","3","2017-09-27 08:59:51.914+00","t","3","f"
"344","1","2017-09-27 12:45:29.977+00","t","4","f"
"345","4","2017-09-27 13:15:05.608+00","f","3","f"
"346","5","2017-09-27 13:15:20.289+00","t","3","f"
"347","2","2017-09-27 13:39:53.353+00","f","4","f"
"348","3","2017-09-27 13:39:54.434+00","t","4","f"
"349","6","2017-09-27 14:51:34.697+00","f","3","f"
"350","7","2017-09-29 10:06:55.624+00","t","3","f"
"351","4","2017-10-02 08:52:04.474+00","t","4","f"
"352","5","2017-10-02 08:53:33.761+00","f","4","f"
"353","6","2017-10-02 08:53:35.338+00","t","4","f"
"354","7","2017-10-02 15:55:55.377+00","f","4","f"
"355","8","2017-09-29 13:18:00.97+00","f","3","f"
"356","8","2017-10-03 22:01:45.927+00","t","4","f"
"357","9","2017-10-03 22:01:48.852+00","f","4","f"
"358","10","2017-10-03 22:01:53.907+00","t","4","f"
"359","11","2017-10-03 22:13:58.385+00","f","4","f"
"360","1","2017-10-04 09:25:58.614+00","t","3","f"
"361","1","2017-10-04 11:24:38.487+00","t","22","f"
"362","2","2017-10-04 11:27:18.282+00","f","22","f"
"363","1","2017-10-04 12:34:56.245+00","t","23","f"
"364","2","2017-10-04 12:36:11.268+00","f","23","f"
"365","3","2017-10-04 12:35:03.735+00","t","22","f"
"366","3","2017-10-04 13:50:53.197+00","t","23","f"
"367","4","2017-10-04 13:51:48.42+00","f","23","f"
"368","5","2017-10-04 13:51:50.868+00","t","23","f"
"369","6","2017-10-04 13:52:02.066+00","f","23","f"
"370","7","2017-10-04 13:52:03.664+00","t","23","f"
"371","8","2017-10-04 14:02:45.663+00","f","23","f"
"372","9","2017-10-04 14:02:47.159+00","t","23","f"
"373","10","2017-10-04 14:03:59.17+00","f","23","f"
"374","11","2017-10-04 14:04:14.4+00","t","23","f"
"375","12","2017-10-04 14:20:31.397+00","f","23","f"
"376","12","2017-10-05 09:53:18.576+00","t","4","f"
"377","13","2017-10-05 09:59:18.427+00","f","4","f"
"378","14","2017-10-05 10:03:51.958+00","t","4","f"
"379","1","2017-10-05 10:56:02.781+00","t","24","f"
"380","2","2017-10-05 10:56:35.176+00","f","24","f"
"381","3","2017-10-05 10:58:02.689+00","t","24","f"
"382","4","2017-10-05 10:58:33.17+00","f","24","f"
"383","5","2017-10-05 10:58:37.76+00","t","24","f"
"384","6","2017-10-05 10:58:38.381+00","f","24","f"
"385","15","2017-10-05 17:06:56.844+00","f","4","f"
"386","16","2017-10-05 17:06:58.034+00","t","4","f"
"387","1","2017-10-05 17:54:07.727+00","t","4","f"
"388","2","2017-10-05 18:04:28.241+00","f","4","f"
"389","3","2017-10-05 18:04:30.004+00","t","4","f"
"390","4","2017-10-05 19:32:42.862+00","f","4","f"
"391","13","2017-10-04 14:37:24.459+00","t","23","f"
"392","14","2017-10-04 22:00:22.462+00","f","23","f"
"393","15","2017-10-04 22:06:50.705+00","t","23","f"
"394","16","2017-10-04 22:56:58.254+00","f","23","f"
"395","17","2017-10-05 08:35:44.631+00","t","23","f"
"396","18","2017-10-05 08:36:13.265+00","f","23","f"
"397","19","2017-10-05 08:36:58.607+00","t","23","f"
"398","20","2017-10-05 19:14:02.203+00","f","23","f"
"399","21","2017-10-05 20:02:41.105+00","t","23","f"
"400","22","2017-10-06 06:43:59.686+00","t","23","f"
"401","23","2017-10-06 06:44:07.549+00","f","23","f"
"402","24","2017-10-06 06:44:15.776+00","t","23","f"
"403","5","2017-10-06 08:10:28.561+00","t","4","f"
"404","4","2017-10-06 09:09:46.001+00","t","22","f"
"405","6","2017-10-06 10:10:07.453+00","f","4","f"
"406","25","2017-10-06 22:26:24.952+00","f","23","f"
"407","7","2017-10-08 11:18:55.109+00","t","4","f"
"408","8","2017-10-08 16:07:46.773+00","f","4","f"
"409","9","2017-10-08 16:08:44.798+00","t","4","f"
"410","10","2017-10-08 16:08:47.658+00","f","4","f"
"411","26","2017-10-07 07:48:14.454+00","t","23","f"
"412","5","2017-10-09 08:18:46.709+00","t","22","f"
"413","6","2017-10-09 11:03:36.646+00","f","22","f"
"414","7","2017-10-09 11:03:39.78+00","t","22","f"
"415","8","2017-10-09 11:33:52.771+00","f","22","f"
"416","9","2017-10-09 11:33:53.817+00","t","22","f"
"417","10","2017-10-09 11:56:05.687+00","f","22","f"
"418","11","2017-10-09 11:56:09.34+00","t","22","f"
"419","27","2017-10-08 20:38:23.135+00","t","23","f"
"420","11","2017-10-09 10:48:51.493+00","t","4","f"
"421","12","2017-10-09 14:35:56.468+00","f","4","f"
"422","13","2017-10-09 14:35:57.498+00","t","4","f"
"423","14","2017-10-09 14:55:57.139+00","f","4","f"
"424","15","2017-10-09 15:27:17.965+00","t","4","f"
"425","16","2017-10-09 17:08:08.232+00","f","4","f"
"426","17","2017-10-10 08:42:35.308+00","t","4","f"
"427","12","2017-10-09 14:45:51.268+00","f","22","f"
"428","13","2017-10-09 14:45:53.679+00","t","22","f"
"429","14","2017-10-09 16:08:04.211+00","f","22","f"
"430","15","2017-10-10 10:14:51.21+00","t","22","f"
"431","16","2017-10-10 10:14:54.913+00","f","22","f"
"432","18","2017-10-10 10:40:06.399+00","f","4","f"
"433","19","2017-10-10 10:43:35.432+00","t","4","f"
"434","20","2017-10-10 12:03:26.781+00","f","4","f"
"435","1","2017-10-10 13:36:46.416+00","t","24","f"
"436","2","2017-10-10 13:37:31.133+00","f","24","f"
"437","3","2017-10-10 13:38:37.483+00","t","24","f"
"438","4","2017-10-10 13:39:52.976+00","f","24","f"
"439","5","2017-10-10 13:39:57.28+00","t","24","f"
"440","1","2017-10-11 13:25:05.601+00","t","25","f"
"441","17","2017-10-11 15:08:45.527+00","t","22","f"
"442","18","2017-10-11 15:11:37.087+00","f","22","f"
"443","19","2017-10-11 15:11:39.416+00","t","22","f"
"444","21","2017-10-11 10:06:41.529+00","t","4","f"
"445","28","2017-10-10 18:58:21.018+00","f","23","f"
"446","29","2017-10-10 18:58:22.386+00","t","23","f"
"447","30","2017-10-11 07:04:31.072+00","f","23","f"
"448","31","2017-10-11 07:04:33.283+00","t","23","f"
"449","32","2017-10-11 16:37:59.673+00","f","23","f"
"450","33","2017-10-11 16:38:01.297+00","t","23","f"
"451","1","2017-10-12 14:34:42.413+00","t","3","f"
"452","2","2017-10-12 14:35:06.381+00","f","3","f"
"453","3","2017-10-12 14:37:48.687+00","t","3","f"
"454","4","2017-10-12 14:41:33.464+00","f","3","f"
"455","5","2017-10-12 14:41:35.593+00","t","3","f"
"456","6","2017-10-12 14:41:37.301+00","f","3","f"
"457","22","2017-10-12 21:17:26.99+00","t","4","f"
"458","23","2017-10-13 09:41:54.754+00","f","4","f"
"459","24","2017-10-13 09:42:15.662+00","t","4","f"
"460","20","2017-10-12 09:35:47.114+00","f","22","f"
"461","21","2017-10-12 09:36:13.969+00","t","22","f"
"462","22","2017-10-12 09:53:21.116+00","f","22","f"
"463","23","2017-10-12 09:53:37.068+00","t","22","f"
"464","24","2017-10-12 10:50:29.832+00","f","22","f"
"465","25","2017-10-12 10:50:33.272+00","t","22","f"
"466","26","2017-10-12 14:46:30.936+00","f","22","f"
"467","27","2017-10-12 14:46:32.214+00","t","22","f"
"468","28","2017-10-12 20:24:30.265+00","f","22","f"
"469","25","2017-10-13 09:42:24.778+00","f","4","f"
"470","26","2017-10-13 10:47:08.723+00","t","4","f"
"471","27","2017-10-13 11:25:21.05+00","f","4","f"
"472","28","2017-10-13 11:26:07.328+00","t","4","f"
"473","29","2017-10-13 11:29:20.594+00","f","4","f"
"474","1","2017-10-13 11:37:53.588+00","t","25","f"
"475","2","2017-10-13 11:38:18.987+00","f","25","f"
"476","3","2017-10-13 11:38:26.353+00","t","25","f"
"477","29","2017-10-13 11:49:18.389+00","t","22","f"
"478","2","2017-10-13 13:40:05.379+00","f","25","f"
"479","3","2017-10-13 13:40:07.829+00","t","25","f"
"480","4","2017-10-13 13:42:52.898+00","f","25","f"
"481","5","2017-10-13 14:12:43.165+00","t","25","f"
"482","6","2017-10-13 14:12:52.68+00","f","25","f"
